instance,run,seed,island,model,window,window_start_iter,window_end_iter,rejections
d493_or2,6,51,3,DEEPSURV,18,900,949,5
d493_or2,6,51,3,DEEPSURV,19,950,999,4
d493_or2,7,61,5,WEIBULLAFT,4,200,249,21
d493_or2,7,61,4,SSVM,4,200,249,42
d493_or2,7,61,4,SSVM,5,250,299,32
d493_or2,7,61,7,ELASTICNET,4,200,249,16
d493_or2,7,61,5,WEIBULLAFT,5,250,299,28
d493_or2,7,61,2,GBSA,4,200,249,8
d493_or2,7,61,4,SSVM,6,300,349,34
d493_or2,7,61,7,ELASTICNET,5,250,299,34
d493_or2,7,61,0,COX,5,250,299,30
d493_or2,7,61,4,SSVM,7,350,399,41
d493_or2,7,61,7,ELASTICNET,6,300,349,28
d493_or2,7,61,5,WEIBULLAFT,6,300,349,28
d493_or2,7,61,6,KNN,5,250,299,24
d493_or2,7,61,4,SSVM,8,400,449,37
d493_or2,7,61,2,GBSA,5,250,299,3
d493_or2,7,61,0,COX,6,300,349,29
d493_or2,7,61,4,SSVM,9,450,499,39
d493_or2,7,61,7,ELASTICNET,7,350,399,25
d493_or2,7,61,5,WEIBULLAFT,7,350,399,32
d493_or2,7,61,1,RSF,5,250,299,2
d493_or2,7,61,0,COX,7,350,399,20
d493_or2,7,61,4,SSVM,10,500,549,38
d493_or2,7,61,6,KNN,6,300,349,26
d493_or2,7,61,8,MTLR,5,250,299,4
d493_or2,7,61,5,WEIBULLAFT,8,400,449,18
d493_or2,7,61,4,SSVM,11,550,599,45
d493_or2,7,61,7,ELASTICNET,8,400,449,23
d493_or2,7,61,3,DEEPSURV,5,250,299,2
d493_or2,7,61,4,SSVM,12,600,649,42
d493_or2,7,61,2,GBSA,6,300,349,14
d493_or2,7,61,6,KNN,7,350,399,22
d493_or2,7,61,0,COX,8,400,449,28
d493_or2,7,61,4,SSVM,13,650,699,41
d493_or2,7,61,1,RSF,6,300,349,3
d493_or2,7,61,4,SSVM,14,700,749,44
d493_or2,7,61,7,ELASTICNET,9,450,499,17
d493_or2,7,61,3,DEEPSURV,6,300,349,5
d493_or2,7,61,8,MTLR,6,300,349,10
d493_or2,7,61,4,SSVM,15,750,799,43
d493_or2,7,61,2,GBSA,7,350,399,18
d493_or2,7,61,0,COX,9,450,499,38
d493_or2,7,61,4,SSVM,16,800,849,22
d493_or2,7,61,6,KNN,8,400,449,25
d493_or2,7,61,0,COX,10,500,549,41
d493_or2,7,61,0,COX,11,550,599,33
d493_or2,7,61,2,GBSA,8,400,449,24
d493_or2,7,61,6,KNN,9,450,499,28
d493_or2,7,61,8,MTLR,7,350,399,8
d493_or2,7,61,0,COX,12,600,649,34
d493_or2,7,61,3,DEEPSURV,7,350,399,6
d493_or2,7,61,0,COX,13,650,699,28
d493_or2,7,61,6,KNN,10,500,549,26
d493_or2,7,61,2,GBSA,9,450,499,18
d493_or2,7,61,8,MTLR,8,400,449,11
d493_or2,7,61,0,COX,14,700,749,35
d493_or2,7,61,1,RSF,7,350,399,1
d493_or2,7,61,6,KNN,11,550,599,28
d493_or2,7,61,3,DEEPSURV,8,400,449,7
d493_or2,7,61,0,COX,15,750,799,26
d493_or2,7,61,2,GBSA,10,500,549,9
d493_or2,7,61,1,RSF,8,400,449,2
d493_or2,7,61,6,KNN,12,600,649,25
d493_or2,7,61,0,COX,16,800,849,32
d493_or2,7,61,3,DEEPSURV,9,450,499,10
d493_or2,7,61,6,KNN,13,650,699,31
d493_or2,7,61,0,COX,17,850,899,32
d493_or2,7,61,0,COX,18,900,949,12
d493_or2,7,61,6,KNN,14,700,749,26
d493_or2,7,61,1,RSF,9,450,499,1
d493_or2,7,61,3,DEEPSURV,10,500,549,6
d493_or2,7,61,6,KNN,15,750,799,28
d493_or2,7,61,6,KNN,16,800,849,26
d493_or2,7,61,1,RSF,10,500,549,3
d493_or2,7,61,3,DEEPSURV,11,550,599,14
d493_or2,7,61,6,KNN,17,850,899,20
d493_or2,7,61,3,DEEPSURV,12,600,649,14
d493_or2,7,61,6,KNN,18,900,949,27
d493_or2,7,61,6,KNN,19,950,999,32
d493_or2,7,61,3,DEEPSURV,13,650,699,11
d493_or2,7,61,3,DEEPSURV,14,700,749,11
d493_or2,7,61,3,DEEPSURV,15,750,799,10
d493_or2,7,61,3,DEEPSURV,16,800,849,9
d493_or2,7,61,3,DEEPSURV,17,850,899,9
d493_or2,7,61,1,RSF,14,700,749,1
d493_or2,7,61,3,DEEPSURV,18,900,949,6
d493_or2,7,61,1,RSF,15,750,799,1
d493_or2,7,61,3,DEEPSURV,19,950,999,10
d493_or2,7,61,1,RSF,16,800,849,1
d493_or2,7,61,1,RSF,18,900,949,1
d493_or2,8,71,5,WEIBULLAFT,5,250,299,36
d493_or2,8,71,0,COX,5,250,299,17
d493_or2,8,71,1,RSF,5,250,299,2
d493_or2,8,71,4,SSVM,5,250,299,26
d493_or2,8,71,7,ELASTICNET,5,250,299,28
d493_or2,8,71,2,GBSA,5,250,299,34
d493_or2,8,71,5,WEIBULLAFT,6,300,349,36
d493_or2,8,71,6,KNN,5,250,299,36
d493_or2,8,71,2,GBSA,6,300,349,36
d493_or2,8,71,8,MTLR,4,200,249,2
d493_or2,8,71,5,WEIBULLAFT,7,350,399,36
d493_or2,8,71,7,ELASTICNET,6,300,349,32
d493_or2,8,71,4,SSVM,6,300,349,36
d493_or2,8,71,0,COX,6,300,349,19
d493_or2,8,71,6,KNN,6,300,349,38
d493_or2,8,71,2,GBSA,7,350,399,37
d493_or2,8,71,3,DEEPSURV,5,250,299,24
d493_or2,8,71,8,MTLR,5,250,299,8
d493_or2,8,71,5,WEIBULLAFT,8,400,449,41
d493_or2,8,71,7,ELASTICNET,7,350,399,30
d493_or2,8,71,6,KNN,7,350,399,35
d493_or2,8,71,4,SSVM,7,350,399,33
d493_or2,8,71,2,GBSA,8,400,449,32
d493_or2,8,71,5,WEIBULLAFT,9,450,499,2
d493_or2,8,71,4,SSVM,8,400,449,37
d493_or2,8,71,0,COX,7,350,399,26
d493_or2,8,71,6,KNN,8,400,449,34
d493_or2,8,71,7,ELASTICNET,8,400,449,28
d493_or2,8,71,3,DEEPSURV,6,300,349,16
d493_or2,8,71,2,GBSA,9,450,499,7
d493_or2,8,71,4,SSVM,9,450,499,38
d493_or2,8,71,1,RSF,6,300,349,3
d493_or2,8,71,8,MTLR,6,300,349,4
d493_or2,8,71,0,COX,8,400,449,23
d493_or2,8,71,4,SSVM,10,500,549,43
d493_or2,8,71,4,SSVM,11,550,599,41
d493_or2,8,71,3,DEEPSURV,7,350,399,23
d493_or2,8,71,4,SSVM,12,600,649,40
d493_or2,8,71,0,COX,9,450,499,30
d493_or2,8,71,4,SSVM,13,650,699,39
d493_or2,8,71,8,MTLR,7,350,399,7
d493_or2,8,71,4,SSVM,14,700,749,7
d493_or2,8,71,3,DEEPSURV,8,400,449,21
d493_or2,8,71,0,COX,10,500,549,26
d493_or2,8,71,0,COX,11,550,599,34
d493_or2,8,71,8,MTLR,8,400,449,5
d493_or2,8,71,3,DEEPSURV,9,450,499,10
d493_or2,8,71,0,COX,12,600,649,39
d493_or2,8,71,0,COX,13,650,699,32
d493_or2,8,71,3,DEEPSURV,10,500,549,17
d493_or2,8,71,0,COX,14,700,749,32
d493_or2,8,71,1,RSF,8,400,449,1
d493_or2,8,71,0,COX,15,750,799,32
d493_or2,8,71,3,DEEPSURV,11,550,599,16
d493_or2,8,71,8,MTLR,9,450,499,3
d493_or2,8,71,1,RSF,9,450,499,1
d493_or2,8,71,0,COX,16,800,849,30
d493_or2,8,71,3,DEEPSURV,12,600,649,16
d493_or2,8,71,0,COX,17,850,899,30
d493_or2,8,71,0,COX,18,900,949,35
d493_or2,8,71,1,RSF,10,500,549,1
d493_or2,8,71,3,DEEPSURV,13,650,699,21
d493_or2,8,71,0,COX,19,950,999,26
d493_or2,8,71,8,MTLR,11,550,599,2
d493_or2,8,71,3,DEEPSURV,14,700,749,15
d493_or2,8,71,8,MTLR,12,600,649,5
d493_or2,8,71,3,DEEPSURV,15,750,799,11
d493_or2,8,71,3,DEEPSURV,16,800,849,11
d493_or2,8,71,1,RSF,12,600,649,1
d493_or2,8,71,8,MTLR,13,650,699,1
d493_or2,8,71,3,DEEPSURV,17,850,899,11
d493_or2,8,71,8,MTLR,14,700,749,3
d493_or2,8,71,3,DEEPSURV,18,900,949,10
d493_or2,8,71,3,DEEPSURV,19,950,999,15
d493_or2,8,71,8,MTLR,16,800,849,4
d493_or2,8,71,8,MTLR,17,850,899,3
d493_or2,8,71,8,MTLR,18,900,949,3
d493_or2,8,71,8,MTLR,19,950,999,3
d493_or2,9,81,2,GBSA,4,200,249,20
d493_or2,9,81,2,GBSA,5,250,299,17
d493_or2,9,81,5,WEIBULLAFT,4,200,249,4
d493_or2,9,81,5,WEIBULLAFT,5,250,299,10
d493_or2,9,81,1,RSF,5,250,299,29
d493_or2,9,81,7,ELASTICNET,5,250,299,29
d493_or2,9,81,0,COX,5,250,299,10
d493_or2,9,81,6,KNN,5,250,299,31
d493_or2,9,81,,,0,0,49,1
d493_or2,9,81,4,SSVM,5,250,299,8
d493_or2,9,81,2,GBSA,6,300,349,19
d493_or2,9,81,3,DEEPSURV,5,250,299,12
d493_or2,9,81,6,KNN,6,300,349,30
d493_or2,9,81,7,ELASTICNET,6,300,349,27
d493_or2,9,81,8,MTLR,5,250,299,10
d493_or2,9,81,1,RSF,6,300,349,32
d493_or2,9,81,5,WEIBULLAFT,6,300,349,26
d493_or2,9,81,0,COX,6,300,349,12
d493_or2,9,81,6,KNN,7,350,399,33
d493_or2,9,81,7,ELASTICNET,7,350,399,33
d493_or2,9,81,2,GBSA,7,350,399,28
d493_or2,9,81,4,SSVM,6,300,349,10
d493_or2,9,81,1,RSF,7,350,399,28
d493_or2,9,81,5,WEIBULLAFT,7,350,399,25
d493_or2,9,81,6,KNN,8,400,449,29
d493_or2,9,81,7,ELASTICNET,8,400,449,36
d493_or2,9,81,3,DEEPSURV,6,300,349,8
d493_or2,9,81,8,MTLR,6,300,349,6
d493_or2,9,81,2,GBSA,8,400,449,17
d493_or2,9,81,0,COX,7,350,399,12
d493_or2,9,81,7,ELASTICNET,9,450,499,41
d493_or2,9,81,6,KNN,9,450,499,34
d493_or2,9,81,5,WEIBULLAFT,8,400,449,25
d493_or2,9,81,1,RSF,8,400,449,33
d493_or2,9,81,4,SSVM,7,350,399,16
d493_or2,9,81,7,ELASTICNET,10,500,549,44
d493_or2,9,81,7,ELASTICNET,11,550,599,36
d493_or2,9,81,6,KNN,10,500,549,38
d493_or2,9,81,8,MTLR,7,350,399,9
d493_or2,9,81,3,DEEPSURV,7,350,399,8
d493_or2,9,81,2,GBSA,9,450,499,15
d493_or2,9,81,6,KNN,11,550,599,39
d493_or2,9,81,7,ELASTICNET,12,600,649,15
d493_or2,9,81,5,WEIBULLAFT,9,450,499,27
d493_or2,9,81,0,COX,8,400,449,7
d493_or2,9,81,4,SSVM,8,400,449,17
d493_or2,9,81,6,KNN,12,600,649,31
d493_or2,9,81,5,WEIBULLAFT,10,500,549,34
d493_or2,9,81,6,KNN,13,650,699,39
d493_or2,9,81,2,GBSA,10,500,549,18
d493_or2,9,81,4,SSVM,9,450,499,22
d493_or2,9,81,8,MTLR,8,400,449,5
d493_or2,9,81,5,WEIBULLAFT,11,550,599,34
d493_or2,9,81,6,KNN,14,700,749,38
d493_or2,9,81,3,DEEPSURV,8,400,449,3
d493_or2,9,81,0,COX,9,450,499,8
d493_or2,9,81,6,KNN,15,750,799,38
d493_or2,9,81,5,WEIBULLAFT,12,600,649,33
d493_or2,9,81,4,SSVM,10,500,549,19
d493_or2,9,81,2,GBSA,11,550,599,21
d493_or2,9,81,6,KNN,16,800,849,39
d493_or2,9,81,5,WEIBULLAFT,13,650,699,36
d493_or2,9,81,3,DEEPSURV,9,450,499,5
d493_or2,9,81,8,MTLR,9,450,499,7
d493_or2,9,81,6,KNN,17,850,899,36
d493_or2,9,81,0,COX,10,500,549,16
d493_or2,9,81,6,KNN,18,900,949,2
d493_or2,9,81,2,GBSA,12,600,649,13
d493_or2,9,81,4,SSVM,11,550,599,25
d493_or2,9,81,0,COX,11,550,599,22
d493_or2,9,81,4,SSVM,12,600,649,19
d493_or2,9,81,3,DEEPSURV,10,500,549,3
d493_or2,9,81,2,GBSA,13,650,699,19
d493_or2,9,81,0,COX,12,600,649,16
d493_or2,9,81,4,SSVM,13,650,699,19
d493_or2,9,81,8,MTLR,10,500,549,3
d493_or2,9,81,3,DEEPSURV,11,550,599,3
d493_or2,9,81,2,GBSA,14,700,749,16
d493_or2,9,81,8,MTLR,11,550,599,5
d493_or2,9,81,2,GBSA,15,750,799,3
d493_or2,9,81,8,MTLR,12,600,649,5
d493_or2,9,81,3,DEEPSURV,12,600,649,3
d493_or2,9,81,8,MTLR,13,650,699,4
d493_or2,9,81,3,DEEPSURV,13,650,699,1
d493_or2,9,81,8,MTLR,14,700,749,6
d493_or2,9,81,3,DEEPSURV,14,700,749,1
d493_or2,9,81,8,MTLR,15,750,799,4
d493_or2,9,81,3,DEEPSURV,15,750,799,3
d493_or2,9,81,8,MTLR,16,800,849,8
d493_or2,9,81,3,DEEPSURV,16,800,849,2
d493_or2,9,81,8,MTLR,17,850,899,2
d493_or2,9,81,3,DEEPSURV,17,850,899,2
d493_or2,9,81,8,MTLR,18,900,949,9
d493_or2,9,81,8,MTLR,19,950,999,10
d493_or2,9,81,3,DEEPSURV,18,900,949,1
d493_or2,9,81,3,DEEPSURV,19,950,999,2
kroD100_or10,10,91,7,ELASTICNET,4,200,249,22
kroD100_or10,10,91,7,ELASTICNET,5,250,299,29
kroD100_or10,10,91,0,COX,5,250,299,13
kroD100_or10,10,91,4,SSVM,5,250,299,39
kroD100_or10,10,91,7,ELASTICNET,6,300,349,27
kroD100_or10,10,91,6,KNN,5,250,299,29
kroD100_or10,10,91,5,WEIBULLAFT,5,250,299,34
kroD100_or10,10,91,4,SSVM,6,300,349,35
kroD100_or10,10,91,2,GBSA,5,250,299,7
kroD100_or10,10,91,0,COX,6,300,349,13
kroD100_or10,10,91,4,SSVM,7,350,399,28
kroD100_or10,10,91,6,KNN,6,300,349,31
kroD100_or10,10,91,7,ELASTICNET,7,350,399,28
kroD100_or10,10,91,5,WEIBULLAFT,6,300,349,31
kroD100_or10,10,91,6,KNN,7,350,399,28
kroD100_or10,10,91,7,ELASTICNET,8,400,449,27
kroD100_or10,10,91,4,SSVM,8,400,449,30
kroD100_or10,10,91,5,WEIBULLAFT,7,350,399,32
kroD100_or10,10,91,2,GBSA,6,300,349,9
kroD100_or10,10,91,6,KNN,8,400,449,22
kroD100_or10,10,91,0,COX,7,350,399,16
kroD100_or10,10,91,7,ELASTICNET,9,450,499,36
kroD100_or10,10,91,5,WEIBULLAFT,8,400,449,33
kroD100_or10,10,91,0,COX,8,400,449,18
kroD100_or10,10,91,7,ELASTICNET,10,500,549,43
kroD100_or10,10,91,2,GBSA,7,350,399,11
kroD100_or10,10,91,3,DEEPSURV,4,200,249,3
kroD100_or10,10,91,5,WEIBULLAFT,9,450,499,33
kroD100_or10,10,91,7,ELASTICNET,11,550,599,36
kroD100_or10,10,91,3,DEEPSURV,5,250,299,13
kroD100_or10,10,91,7,ELASTICNET,12,600,649,40
kroD100_or10,10,91,5,WEIBULLAFT,10,500,549,36
kroD100_or10,10,91,0,COX,9,450,499,15
kroD100_or10,10,91,7,ELASTICNET,13,650,699,5
kroD100_or10,10,91,3,DEEPSURV,6,300,349,22
kroD100_or10,10,91,5,WEIBULLAFT,11,550,599,6
kroD100_or10,10,91,2,GBSA,8,400,449,10
kroD100_or10,10,91,0,COX,10,500,549,13
kroD100_or10,10,91,3,DEEPSURV,7,350,399,19
kroD100_or10,10,91,2,GBSA,9,450,499,7
kroD100_or10,10,91,0,COX,11,550,599,2
kroD100_or10,10,91,1,RSF,7,350,399,5
kroD100_or10,10,91,3,DEEPSURV,8,400,449,16
kroD100_or10,10,91,2,GBSA,10,500,549,6
kroD100_or10,10,91,1,RSF,8,400,449,7
kroD100_or10,10,91,3,DEEPSURV,9,450,499,19
kroD100_or10,10,91,3,DEEPSURV,10,500,549,16
kroD100_or10,10,91,2,GBSA,11,550,599,6
kroD100_or10,10,91,3,DEEPSURV,11,550,599,23
kroD100_or10,10,91,2,GBSA,12,600,649,16
kroD100_or10,10,91,3,DEEPSURV,12,600,649,6
kroD100_or10,10,91,1,RSF,9,450,499,1
kroD100_or10,10,91,2,GBSA,13,650,699,6
kroD100_or10,10,91,2,GBSA,14,700,749,3
kroD100_or10,10,91,1,RSF,10,500,549,1
kroD100_or10,10,91,1,RSF,13,650,699,6
kroD100_or10,10,91,1,RSF,14,700,749,5
kroD100_or10,1,1,0,COX,5,250,299,37
kroD100_or10,1,1,0,COX,6,300,349,36
kroD100_or10,1,1,7,ELASTICNET,5,250,299,11
kroD100_or10,1,1,6,KNN,5,250,299,29
kroD100_or10,1,1,4,SSVM,5,250,299,8
kroD100_or10,1,1,0,COX,7,350,399,34
kroD100_or10,1,1,2,GBSA,5,250,299,28
kroD100_or10,1,1,5,WEIBULLAFT,5,250,299,27
kroD100_or10,1,1,1,RSF,5,250,299,7
kroD100_or10,1,1,6,KNN,6,300,349,26
kroD100_or10,1,1,0,COX,8,400,449,31
kroD100_or10,1,1,2,GBSA,6,300,349,18
kroD100_or10,1,1,7,ELASTICNET,6,300,349,17
kroD100_or10,1,1,0,COX,9,450,499,33
kroD100_or10,1,1,5,WEIBULLAFT,6,300,349,15
kroD100_or10,1,1,6,KNN,7,350,399,29
kroD100_or10,1,1,0,COX,10,500,549,24
kroD100_or10,1,1,4,SSVM,6,300,349,2
kroD100_or10,1,1,2,GBSA,7,350,399,20
kroD100_or10,1,1,6,KNN,8,400,449,21
kroD100_or10,1,1,7,ELASTICNET,7,350,399,22
kroD100_or10,1,1,5,WEIBULLAFT,7,350,399,15
kroD100_or10,1,1,1,RSF,6,300,349,6
kroD100_or10,1,1,4,SSVM,7,350,399,10
kroD100_or10,1,1,2,GBSA,8,400,449,27
kroD100_or10,1,1,6,KNN,9,450,499,25
kroD100_or10,1,1,7,ELASTICNET,8,400,449,22
kroD100_or10,1,1,2,GBSA,9,450,499,22
kroD100_or10,1,1,5,WEIBULLAFT,8,400,449,14
kroD100_or10,1,1,8,MTLR,5,250,299,30
kroD100_or10,1,1,6,KNN,10,500,549,23
kroD100_or10,1,1,7,ELASTICNET,9,450,499,8
kroD100_or10,1,1,3,DEEPSURV,5,250,299,2
kroD100_or10,1,1,4,SSVM,8,400,449,6
kroD100_or10,1,1,8,MTLR,6,300,349,28
kroD100_or10,1,1,2,GBSA,10,500,549,18
kroD100_or10,1,1,6,KNN,11,550,599,23
kroD100_or10,1,1,1,RSF,7,350,399,6
kroD100_or10,1,1,8,MTLR,7,350,399,29
kroD100_or10,1,1,6,KNN,12,600,649,25
kroD100_or10,1,1,3,DEEPSURV,6,300,349,4
kroD100_or10,1,1,2,GBSA,11,550,599,25
kroD100_or10,1,1,8,MTLR,8,400,449,28
kroD100_or10,1,1,4,SSVM,9,450,499,5
kroD100_or10,1,1,6,KNN,13,650,699,25
kroD100_or10,1,1,2,GBSA,12,600,649,23
kroD100_or10,1,1,8,MTLR,9,450,499,2
kroD100_or10,1,1,1,RSF,8,400,449,10
kroD100_or10,1,1,4,SSVM,10,500,549,8
kroD100_or10,1,1,6,KNN,14,700,749,27
kroD100_or10,1,1,2,GBSA,13,650,699,23
kroD100_or10,1,1,3,DEEPSURV,7,350,399,1
kroD100_or10,1,1,6,KNN,15,750,799,28
kroD100_or10,1,1,2,GBSA,14,700,749,23
kroD100_or10,1,1,4,SSVM,11,550,599,9
kroD100_or10,1,1,6,KNN,16,800,849,27
kroD100_or10,1,1,1,RSF,9,450,499,15
kroD100_or10,1,1,2,GBSA,15,750,799,2
kroD100_or10,1,1,3,DEEPSURV,9,450,499,1
kroD100_or10,1,1,4,SSVM,12,600,649,11
kroD100_or10,1,1,1,RSF,10,500,549,21
kroD100_or10,1,1,4,SSVM,13,650,699,17
kroD100_or10,1,1,4,SSVM,14,700,749,6
kroD100_or10,1,1,1,RSF,11,550,599,15
kroD100_or10,1,1,1,RSF,12,600,649,16
kroD100_or10,1,1,1,RSF,13,650,699,15
kroD100_or10,1,1,1,RSF,14,700,749,12
kroD100_or10,1,1,1,RSF,15,750,799,9
kroD100_or10,1,1,1,RSF,16,800,849,14
kroD100_or10,1,1,1,RSF,17,850,899,9
kroD100_or10,2,11,1,RSF,4,200,249,29
kroD100_or10,2,11,0,COX,5,250,299,35
kroD100_or10,2,11,0,COX,6,300,349,28
kroD100_or10,2,11,6,KNN,5,250,299,36
kroD100_or10,2,11,7,ELASTICNET,5,250,299,17
kroD100_or10,2,11,4,SSVM,5,250,299,29
kroD100_or10,2,11,1,RSF,5,250,299,14
kroD100_or10,2,11,5,WEIBULLAFT,5,250,299,33
kroD100_or10,2,11,6,KNN,6,300,349,29
kroD100_or10,2,11,2,GBSA,5,250,299,25
kroD100_or10,2,11,0,COX,7,350,399,27
kroD100_or10,2,11,4,SSVM,6,300,349,30
kroD100_or10,2,11,5,WEIBULLAFT,6,300,349,35
kroD100_or10,2,11,7,ELASTICNET,6,300,349,20
kroD100_or10,2,11,6,KNN,7,350,399,34
kroD100_or10,2,11,2,GBSA,6,300,349,23
kroD100_or10,2,11,0,COX,8,400,449,34
kroD100_or10,2,11,4,SSVM,7,350,399,30
kroD100_or10,2,11,5,WEIBULLAFT,7,350,399,24
kroD100_or10,2,11,6,KNN,8,400,449,41
kroD100_or10,2,11,0,COX,9,450,499,27
kroD100_or10,2,11,6,KNN,9,450,499,35
kroD100_or10,2,11,2,GBSA,7,350,399,32
kroD100_or10,2,11,4,SSVM,8,400,449,24
kroD100_or10,2,11,7,ELASTICNET,7,350,399,10
kroD100_or10,2,11,5,WEIBULLAFT,8,400,449,31
kroD100_or10,2,11,6,KNN,10,500,549,33
kroD100_or10,2,11,1,RSF,6,300,349,25
kroD100_or10,2,11,0,COX,10,500,549,23
kroD100_or10,2,11,2,GBSA,8,400,449,33
kroD100_or10,2,11,4,SSVM,9,450,499,25
kroD100_or10,2,11,6,KNN,11,550,599,39
kroD100_or10,2,11,0,COX,11,550,599,20
kroD100_or10,2,11,7,ELASTICNET,8,400,449,17
kroD100_or10,2,11,6,KNN,12,600,649,39
kroD100_or10,2,11,4,SSVM,10,500,549,29
kroD100_or10,2,11,3,DEEPSURV,5,250,299,19
kroD100_or10,2,11,6,KNN,13,650,699,25
kroD100_or10,2,11,1,RSF,7,350,399,27
kroD100_or10,2,11,8,MTLR,5,250,299,21
kroD100_or10,2,11,4,SSVM,11,550,599,19
kroD100_or10,2,11,7,ELASTICNET,9,450,499,10
kroD100_or10,2,11,6,KNN,14,700,749,30
kroD100_or10,2,11,3,DEEPSURV,6,300,349,24
kroD100_or10,2,11,8,MTLR,6,300,349,26
kroD100_or10,2,11,1,RSF,8,400,449,23
kroD100_or10,2,11,6,KNN,15,750,799,8
kroD100_or10,2,11,4,SSVM,12,600,649,32
kroD100_or10,2,11,3,DEEPSURV,7,350,399,21
kroD100_or10,2,11,8,MTLR,7,350,399,20
kroD100_or10,2,11,4,SSVM,13,650,699,27
kroD100_or10,2,11,3,DEEPSURV,8,400,449,12
kroD100_or10,2,11,4,SSVM,14,700,749,32
kroD100_or10,2,11,8,MTLR,8,400,449,24
kroD100_or10,2,11,1,RSF,9,450,499,19
kroD100_or10,2,11,4,SSVM,15,750,799,26
kroD100_or10,2,11,3,DEEPSURV,9,450,499,19
kroD100_or10,2,11,4,SSVM,16,800,849,8
kroD100_or10,2,11,3,DEEPSURV,10,500,549,15
kroD100_or10,2,11,1,RSF,10,500,549,18
kroD100_or10,2,11,3,DEEPSURV,11,550,599,8
kroD100_or10,2,11,1,RSF,11,550,599,22
kroD100_or10,2,11,1,RSF,12,600,649,31
kroD100_or10,2,11,1,RSF,13,650,699,27
kroD100_or10,2,11,1,RSF,14,700,749,28
kroD100_or10,2,11,1,RSF,15,750,799,19
kroD100_or10,3,21,0,COX,4,200,249,38
kroD100_or10,3,21,0,COX,5,250,299,33
kroD100_or10,3,21,0,COX,6,300,349,34
kroD100_or10,3,21,0,COX,7,350,399,40
kroD100_or10,3,21,1,RSF,4,200,249,10
kroD100_or10,3,21,0,COX,8,400,449,3
kroD100_or10,3,21,5,WEIBULLAFT,4,200,249,3
kroD100_or10,3,21,4,SSVM,5,250,299,35
kroD100_or10,3,21,7,ELASTICNET,5,250,299,32
kroD100_or10,3,21,6,KNN,5,250,299,1
kroD100_or10,3,21,4,SSVM,6,300,349,35
kroD100_or10,3,21,7,ELASTICNET,6,300,349,31
kroD100_or10,3,21,2,GBSA,5,250,299,18
kroD100_or10,3,21,5,WEIBULLAFT,5,250,299,7
kroD100_or10,3,21,4,SSVM,7,350,399,32
kroD100_or10,3,21,1,RSF,5,250,299,9
kroD100_or10,3,21,7,ELASTICNET,7,350,399,31
kroD100_or10,3,21,6,KNN,6,300,349,1
kroD100_or10,3,21,2,GBSA,6,300,349,18
kroD100_or10,3,21,4,SSVM,8,400,449,24
kroD100_or10,3,21,7,ELASTICNET,8,400,449,40
kroD100_or10,3,21,5,WEIBULLAFT,6,300,349,8
kroD100_or10,3,21,7,ELASTICNET,9,450,499,37
kroD100_or10,3,21,2,GBSA,7,350,399,16
kroD100_or10,3,21,7,ELASTICNET,10,500,549,26
kroD100_or10,3,21,1,RSF,6,300,349,9
kroD100_or10,3,21,7,ELASTICNET,11,550,599,12
kroD100_or10,3,21,8,MTLR,5,250,299,2
kroD100_or10,3,21,5,WEIBULLAFT,7,350,399,6
kroD100_or10,3,21,2,GBSA,8,400,449,19
kroD100_or10,3,21,8,MTLR,6,300,349,3
kroD100_or10,3,21,2,GBSA,9,450,499,15
kroD100_or10,3,21,1,RSF,7,350,399,19
kroD100_or10,3,21,5,WEIBULLAFT,8,400,449,3
kroD100_or10,3,21,2,GBSA,10,500,549,23
kroD100_or10,3,21,6,KNN,8,400,449,1
kroD100_or10,3,21,8,MTLR,7,350,399,5
kroD100_or10,3,21,1,RSF,8,400,449,11
kroD100_or10,3,21,2,GBSA,11,550,599,19
kroD100_or10,3,21,5,WEIBULLAFT,9,450,499,7
kroD100_or10,3,21,2,GBSA,12,600,649,25
kroD100_or10,3,21,8,MTLR,8,400,449,10
kroD100_or10,3,21,5,WEIBULLAFT,10,500,549,10
kroD100_or10,3,21,1,RSF,9,450,499,14
kroD100_or10,3,21,2,GBSA,13,650,699,8
kroD100_or10,3,21,8,MTLR,9,450,499,2
kroD100_or10,3,21,5,WEIBULLAFT,11,550,599,7
kroD100_or10,3,21,1,RSF,10,500,549,15
kroD100_or10,3,21,6,KNN,11,550,599,1
kroD100_or10,3,21,8,MTLR,10,500,549,9
kroD100_or10,3,21,5,WEIBULLAFT,12,600,649,13
kroD100_or10,3,21,8,MTLR,11,550,599,10
kroD100_or10,3,21,5,WEIBULLAFT,13,650,699,6
kroD100_or10,3,21,1,RSF,11,550,599,18
kroD100_or10,3,21,8,MTLR,12,600,649,14
kroD100_or10,3,21,5,WEIBULLAFT,14,700,749,6
kroD100_or10,3,21,1,RSF,12,600,649,10
kroD100_or10,3,21,5,WEIBULLAFT,15,750,799,12
kroD100_or10,3,21,1,RSF,13,650,699,14
kroD100_or10,3,21,1,RSF,14,700,749,15
kroD100_or10,3,21,1,RSF,15,750,799,16
kroD100_or10,3,21,1,RSF,16,800,849,14
kroD100_or10,3,21,1,RSF,17,850,899,11
kroD100_or10,4,31,0,COX,5,250,299,3
kroD100_or10,4,31,6,KNN,5,250,299,35
kroD100_or10,4,31,7,ELASTICNET,5,250,299,11
kroD100_or10,4,31,4,SSVM,5,250,299,26
