instance,run,target_kappa,repeat,achieved_kappa,C
bubbles2,run-1782686739_i9,0.3,1,0.29852040123056206,0.6799196585488325
bubbles2,run-1782686739_i9,0.3,2,0.28940046258396307,0.670154001514769
bubbles2,run-1782686739_i9,0.3,3,0.31519839274121725,0.6754494421234208
bubbles2,run-1782686739_i9,0.3,4,0.3250546480423657,0.6625751877824217
bubbles2,run-1782686739_i9,0.4,0,0.39219356983558956,0.6580088733263036
bubbles2,run-1782686739_i9,0.4,1,0.4480095185138925,0.6393961407943316
bubbles2,run-1782686739_i9,0.4,2,0.428032565768865,0.6540411081678583
bubbles2,run-1782686739_i9,0.4,3,0.3865667636820491,0.6388488560619708
bubbles2,run-1782686739_i9,0.4,4,0.42484983426684336,0.6520407139991977
bubbles2,run-1782686739_i9,0.5,0,0.4863592846833576,0.633503902775418
bubbles2,run-1782686739_i9,0.5,1,0.496590881413249,0.6428184635132018
bubbles2,run-1782686739_i9,0.5,2,0.5366366395944734,0.6340085683612758
bubbles2,run-1782686739_i9,0.5,3,0.4529459668611898,0.6409931062044161
bubbles2,run-1782686739_i9,0.5,4,0.4693491153582107,0.637635415007169
bubbles2,run-1782686739_i9,0.6,0,0.5936336721693517,0.6137487685219277
bubbles2,run-1782686739_i9,0.6,1,0.6092423241402047,0.588348271446863
bubbles2,run-1782686739_i9,0.6,2,0.5388691865339851,0.6232479723865484
bubbles2,run-1782686739_i9,0.6,3,0.6192737041051968,0.5990284490060286
bubbles2,run-1782686739_i9,0.6,4,0.6298582153859443,0.6028131078856801
bubbles2,run-1782686739_i9,0.7,0,0.6682780574231243,0.5927622492274367
bubbles2,run-1782686739_i9,0.7,1,0.686878064871368,0.5994256140245909
bubbles2,run-1782686739_i9,0.7,2,0.6983592612349139,0.5717309431299872
bubbles2,run-1782686739_i9,0.7,3,0.6858309571931229,0.5808367098461109
bubbles2,run-1782686739_i9,0.7,4,0.6963325865338552,0.598133256463525
bubbles2,run-1782686739_i9,0.8,0,0.8065283186349687,0.5622471999443467
bubbles2,run-1782686739_i9,0.8,1,0.8023950775432213,0.5566729968084154
bubbles2,run-1782686739_i9,0.8,2,0.8016916536429052,0.5533328684286554
bubbles2,run-1782686739_i9,0.8,3,0.81141633792712,0.5631738460774085
bubbles2,run-1782686739_i9,0.8,4,0.8011550337097095,0.5690637963451151
bubbles2,run-1782686739_i9,0.9,0,0.8956578017802056,0.5437839342892942
bubbles2,run-1782686739_i9,0.9,1,0.8936426980480275,0.5407256940295535
bubbles2,run-1782686739_i9,0.9,2,0.893983001542913,0.5485629927130657
bubbles2,run-1782686739_i9,0.9,3,0.9082947949229417,0.5572437459591187
bubbles2,run-1782686739_i9,0.9,4,0.8975697418741061,0.5593032872644659
bubbles2,run-1782686739_i9,0.95,0,0.9498924930539073,0.5149969708105316
bubbles2,run-1782686739_i9,0.95,1,0.9514474232540331,0.519791055754913
bubbles2,run-1782686739_i9,0.95,2,0.9481078986231358,0.5225870241372115
bubbles2,run-1782686739_i9,0.95,3,0.9564161143011323,0.526757196421132
bubbles2,run-1782686739_i9,0.95,4,0.9466511266421651,0.528906008013349
bubbles2,run-1782686805_i9,0.0,0,0.0006681968272755613,0.7300493798498067
bubbles2,run-1782686805_i9,0.0,1,-0.02462374157724212,0.7363911560373618
bubbles2,run-1782686805_i9,0.0,2,-0.04413582996137083,0.7417399401873176
bubbles2,run-1782686805_i9,0.0,3,-0.05752481766659039,0.7344744723203558
bubbles2,run-1782686805_i9,0.0,4,0.08698769121168612,0.7281309251462093
bubbles2,run-1782686805_i9,0.1,0,0.05945353576183907,0.7151828427068962
bubbles2,run-1782686805_i9,0.1,1,0.1038707903407722,0.7146400100096522
bubbles2,run-1782686805_i9,0.1,2,0.12741904636832838,0.7065719710539514
bubbles2,run-1782686805_i9,0.1,3,0.14628981400380905,0.7019594576548827
bubbles2,run-1782686805_i9,0.1,4,0.1716401498137395,0.6947550442604737
bubbles2,run-1782686805_i9,0.2,0,0.2507183106263883,0.6824263970272975
bubbles2,run-1782686805_i9,0.2,1,0.15208371036981813,0.7118951487116412
bubbles2,run-1782686805_i9,0.2,2,0.17153585293248141,0.7052131387905447
bubbles2,run-1782686805_i9,0.2,3,0.1397381338817661,0.7126701289398281
bubbles2,run-1782686805_i9,0.2,4,0.1252358903352915,0.7144701226538981
bubbles2,run-1782686805_i9,0.3,0,0.32174260654366676,0.6572182878752743
bubbles2,run-1782686805_i9,0.3,1,0.3933529226362858,0.6502903320756737
bubbles2,run-1782686805_i9,0.3,2,0.28157099817985026,0.683886404293381
bubbles2,run-1782686805_i9,0.3,3,0.29733486900576406,0.6794123728950704
bubbles2,run-1782686805_i9,0.3,4,0.27738197975180057,0.6805751729809945
bubbles2,run-1782686805_i9,0.4,0,0.38983597207564324,0.6635084671389041
bubbles2,run-1782686805_i9,0.4,1,0.36356145308459636,0.6654717470887821
bubbles2,run-1782686805_i9,0.4,2,0.3982811991283112,0.659713465511228
bubbles2,run-1782686805_i9,0.4,3,0.3260222073107942,0.6736053511705685
bubbles2,run-1782686805_i9,0.4,4,0.42582398146759426,0.6452852392372224
bubbles2,run-1782686805_i9,0.5,0,0.5184957421067006,0.6328481006992005
bubbles2,run-1782686805_i9,0.5,1,0.4841068040925116,0.6419037238224573
bubbles2,run-1782686805_i9,0.5,2,0.57290122033473,0.6296781286591525
bubbles2,run-1782686805_i9,0.5,3,0.4747260572411994,0.6479422821069174
bubbles2,run-1782686805_i9,0.5,4,0.46622834994446244,0.6455821502461297
bubbles2,run-1782686805_i9,0.6,0,0.6182642806189427,0.6028664926147134
bubbles2,run-1782686805_i9,0.6,1,0.5743338922874097,0.6258590108117262
bubbles2,run-1782686805_i9,0.6,2,0.5821452641688261,0.6301484395958151
bubbles2,run-1782686805_i9,0.6,3,0.5701006334007139,0.6332119388100369
bubbles2,run-1782686805_i9,0.6,4,0.5797600951414966,0.6250133895097654
bubbles2,run-1782686805_i9,0.7,0,0.7011026039136408,0.5974403826931315
bubbles2,run-1782686805_i9,0.7,1,0.7173967519370011,0.593062454851109
bubbles2,run-1782686805_i9,0.7,2,0.7060587518946132,0.5823648239775033
bubbles2,run-1782686805_i9,0.7,3,0.7236454402178918,0.6036619040832324
bubbles2,run-1782686805_i9,0.7,4,0.6777062032603873,0.5827816344581737
bubbles2,run-1782686805_i9,0.8,0,0.805926112531356,0.5715196874275214
bubbles2,run-1782686805_i9,0.8,1,0.7972391113721873,0.5720672037728434
bubbles2,run-1782686805_i9,0.8,2,0.824879996928518,0.5860357024970337
bubbles2,run-1782686805_i9,0.8,3,0.7994905636132591,0.5761367295102493
bubbles2,run-1782686805_i9,0.8,4,0.788908688309706,0.5671822977568709
bubbles2,run-1782686805_i9,0.9,0,0.8990210884579855,0.528969794989825
bubbles2,run-1782686805_i9,0.9,1,0.9096687714437747,0.5453375260560495
bubbles2,run-1782686805_i9,0.9,2,0.9077948562166738,0.531342630620335
bubbles2,run-1782686805_i9,0.9,3,0.9047813620754236,0.544517342508981
bubbles2,run-1782686805_i9,0.9,4,0.900462387300101,0.5202748376767766
bubbles2,run-1782686805_i9,0.95,0,0.9488262778942765,0.5193300232655572
bubbles2,run-1782686805_i9,0.95,1,0.9493900672391475,0.5192647216178621
bubbles2,run-1782686805_i9,0.95,2,0.9512990430297253,0.5236345660538692
bubbles2,run-1782686805_i9,0.95,3,0.9479441231488741,0.5438799487325549
bubbles2,run-1782686805_i9,0.95,4,0.950359983994389,0.5287116345467523
bubbles2,run-1782686873_i9,0.0,0,0.031066615052393873,0.7263486862066872
bubbles2,run-1782686873_i9,0.0,1,-0.07559307423315856,0.7502400948119087
bubbles2,run-1782686873_i9,0.0,2,0.09079580058104804,0.6928634801497058
bubbles2,run-1782686873_i9,0.0,3,-0.0568633025474251,0.73786304316941
bubbles2,run-1782686873_i9,0.0,4,-0.007888058348181067,0.7344753856856406
bubbles2,run-1782686873_i9,0.1,0,0.10599839333379577,0.7281725063003008
bubbles2,run-1782686873_i9,0.1,1,0.06262192113337885,0.7235283917624619
bubbles2,run-1782686873_i9,0.1,2,0.04511026995029532,0.7040468756335915
bubbles2,run-1782686873_i9,0.1,3,0.11877523229987247,0.7080750383003764
bubbles2,run-1782686873_i9,0.1,4,0.10862099956186345,0.7051447238933923
bubbles2,run-1782686873_i9,0.2,0,0.14668626330611112,0.7017071662459576
bubbles2,run-1782686873_i9,0.2,1,0.22437764963346485,0.6943693992190766
bubbles2,run-1782686873_i9,0.2,2,0.18910672867202896,0.6888478064339187
bubbles2,run-1782686873_i9,0.2,3,0.17604219256815265,0.7091221680790242
bubbles2,run-1782686873_i9,0.2,4,0.14935495985808914,0.7011252410862547
bubbles2,run-1782686873_i9,0.3,0,0.31415345130710637,0.6832938497046354
bubbles2,run-1782686873_i9,0.3,1,0.26884546054699293,0.6881482084028145
bubbles2,run-1782686873_i9,0.3,2,0.23684568342934245,0.6830498245757598
bubbles2,run-1782686873_i9,0.3,3,0.2849687242192419,0.6833981353309991
bubbles2,run-1782686873_i9,0.3,4,0.2917269016559115,0.6939518472818494
bubbles2,run-1782686873_i9,0.4,0,0.4030457883082294,0.6679112863680942
bubbles2,run-1782686873_i9,0.4,1,0.2990032278499321,0.6795743602736255
bubbles2,run-1782686873_i9,0.4,2,0.36268783153851264,0.6762846852330949
bubbles2,run-1782686873_i9,0.4,3,0.4331419682508132,0.6659607882871472
bubbles2,run-1782686873_i9,0.4,4,0.388774821276608,0.6619169011080529
bubbles2,run-1782686873_i9,0.5,0,0.5345431523636242,0.6244387330096101
bubbles2,run-1782686873_i9,0.5,1,0.44197755014199097,0.6548687389600634
bubbles2,run-1782686873_i9,0.5,2,0.5264271807035852,0.6117982099267697
bubbles2,run-1782686873_i9,0.5,3,0.4842572730260551,0.6363983231924463
bubbles2,run-1782686873_i9,0.5,4,0.4634403444404642,0.6320802538601134
bubbles2,run-1782686873_i9,0.6,0,0.6328098604626794,0.6027758846924556
bubbles2,run-1782686873_i9,0.6,1,0.551399252186047,0.6370804178075246
bubbles2,run-1782686873_i9,0.6,2,0.6384661451700382,0.6236119734150288
bubbles2,run-1782686873_i9,0.6,3,0.5591525130361832,0.6149497551132158
bubbles2,run-1782686873_i9,0.6,4,0.5740339430681182,0.6265245918315446
bubbles2,run-1782686873_i9,0.7,0,0.7167519630806931,0.5948746132551702
bubbles2,run-1782686873_i9,0.7,1,0.678351509125747,0.5873705772052829
bubbles2,run-1782686873_i9,0.7,2,0.7259987508182361,0.5925108785374354
bubbles2,run-1782686873_i9,0.7,3,0.6897962709332448,0.6029071067124596
bubbles2,run-1782686873_i9,0.7,4,0.6887313840582038,0.5907222876161871
bubbles2,run-1782686873_i9,0.8,0,0.7921588724837966,0.565278003907522
bubbles2,run-1782686873_i9,0.8,1,0.8198666384818336,0.5532951638445609
bubbles2,run-1782686873_i9,0.8,2,0.7631110136186745,0.5705758141801348
bubbles2,run-1782686873_i9,0.8,3,0.8024865785133928,0.5699983729585715
bubbles2,run-1782686873_i9,0.8,4,0.8207320678102135,0.5617682476396717
bubbles2,run-1782686873_i9,0.9,0,0.9034969968365294,0.5181789456517307
bubbles2,run-1782686873_i9,0.9,1,0.8915234654579098,0.5296204561834479
bubbles2,run-1782686873_i9,0.9,2,0.9116390195492132,0.5208979508821885
bubbles2,run-1782686873_i9,0.9,3,0.8949813753098882,0.525398163572096
bubbles2,run-1782686873_i9,0.9,4,0.8959252917840573,0.5308033089353419
bubbles2,run-1782686873_i9,0.95,0,0.948810131009601,0.5151227389524786
bubbles2,run-1782686873_i9,0.95,1,0.9439733189018534,0.5100046722327178
bubbles2,run-1782686873_i9,0.95,2,0.954715971441784,0.5097281395820653
bubbles2,run-1782686873_i9,0.95,3,0.9479420297783857,0.5011711857875845
bubbles2,run-1782686873_i9,0.95,4,0.9534404050281734,0.49392502968970453
bubbles4,run-1782687857_i9,0.0,0,0.014690760090451468,0.7316640225434616
bubbles4,run-1782687857_i9,0.0,1,-0.08672541502714853,0.7475744321840101
bubbles4,run-1782687857_i9,0.0,2,-0.009457286630085202,0.7345764681499903
bubbles4,run-1782687857_i9,0.0,3,0.030866982975727614,0.718572618717023
bubbles4,run-1782687857_i9,0.0,4,0.005451811483911088,0.7251652933841948
bubbles4,run-1782687857_i9,0.1,0,0.07652947636065582,0.7058477418022052
bubbles4,run-1782687857_i9,0.1,1,0.10559339652582463,0.7075710385949857
bubbles4,run-1782687857_i9,0.1,2,0.09392334055677734,0.7121348164528313
bubbles4,run-1782687857_i9,0.1,3,0.09866045979549903,0.7002918406675717
bubbles4,run-1782687857_i9,0.1,4,0.11082092429908441,0.7053404643301904
bubbles4,run-1782687857_i9,0.2,0,0.18666552537147924,0.7032883044992969
bubbles4,run-1782687857_i9,0.2,1,0.22398470012873806,0.6932143371451992
bubbles4,run-1782687857_i9,0.2,2,0.17897342914797693,0.6900673481526362
bubbles4,run-1782687857_i9,0.2,3,0.15412544374827186,0.7108546774920398
bubbles4,run-1782687857_i9,0.2,4,0.22708777340923755,0.6835282531996105
bubbles4,run-1782687857_i9,0.3,0,0.20666540045528664,0.6870690132781769
bubbles4,run-1782687857_i9,0.3,1,0.28607782689140854,0.6799372855937418
bubbles4,run-1782687857_i9,0.3,2,0.2785335761530027,0.6837873093651726
bubbles4,run-1782687857_i9,0.3,3,0.2819103723438899,0.6694447218800517
bubbles4,run-1782687857_i9,0.3,4,0.25657078337079897,0.6876249857290696
bubbles4,run-1782687857_i9,0.4,0,0.42626836524361705,0.6491222570532915
bubbles4,run-1782687857_i9,0.4,1,0.40301929756143806,0.6474787884603319
bubbles4,run-1782687857_i9,0.4,2,0.41131757355204535,0.6488557674504721
bubbles4,run-1782687857_i9,0.4,3,0.4043477381531012,0.6471360941068812
bubbles4,run-1782687857_i9,0.4,4,0.3930377134556646,0.6562976313652192
bubbles4,run-1782687857_i9,0.5,0,0.5099259089987922,0.6239149827692786
bubbles4,run-1782687857_i9,0.5,1,0.5219617648837642,0.638902950468343
bubbles4,run-1782687857_i9,0.5,2,0.4903913171265892,0.6363288923681373
bubbles4,run-1782687857_i9,0.5,3,0.4835260107429038,0.6340594726208362
bubbles4,run-1782687857_i9,0.5,4,0.5070524749734096,0.6241642983062373
bubbles4,run-1782687857_i9,0.6,0,0.5726386265200807,0.6189859678757705
bubbles4,run-1782687857_i9,0.6,1,0.6236494203697166,0.5994937608241929
bubbles4,run-1782687857_i9,0.6,2,0.578554895015899,0.6228804797353185
bubbles4,run-1782687857_i9,0.6,3,0.59350379825102,0.6123635854692513
bubbles4,run-1782687857_i9,0.6,4,0.6152325699689986,0.6133193101481693
bubbles4,run-1782687857_i9,0.7,0,0.7038399793849183,0.5835370747783503
bubbles4,run-1782687857_i9,0.7,1,0.6921325378795739,0.6036326678176693
bubbles4,run-1782687857_i9,0.7,2,0.7032073464739377,0.5908433913091695
bubbles4,run-1782687857_i9,0.7,3,0.6756541619621874,0.6042509971930862
bubbles4,run-1782687857_i9,0.7,4,0.6918578264802628,0.5892146942285382
bubbles4,run-1782687857_i9,0.8,0,0.7799029922486882,0.5718106213571447
bubbles4,run-1782687857_i9,0.8,1,0.8106024632358131,0.5510479578967613
bubbles4,run-1782687857_i9,0.8,2,0.7764299585466459,0.5648039059989732
bubbles4,run-1782687857_i9,0.8,3,0.820866651898719,0.5586545986091219
bubbles4,run-1782687857_i9,0.8,4,0.7715238372091535,0.5672956138460052
bubbles4,run-1782687857_i9,0.9,0,0.9009333547271744,0.5381097954949068
bubbles4,run-1782687857_i9,0.9,1,0.9003971658772731,0.5313535148208185
bubbles4,run-1782687857_i9,0.9,2,0.8903136641374264,0.5407337196050734
bubbles4,run-1782687857_i9,0.9,3,0.903134513009678,0.5348905282581229
bubbles4,run-1782687857_i9,0.9,4,0.9008790911113492,0.5297107852017258
bubbles4,run-1782687857_i9,0.95,0,0.9504738967085533,0.5128206549248681
bubbles4,run-1782687857_i9,0.95,1,0.9541590719364115,0.5080229184103118
bubbles4,run-1782687857_i9,0.95,2,0.9498763182704386,0.5129358788559936
bubbles4,run-1782687857_i9,0.95,3,0.9494185003632408,0.5144175892372308
bubbles4,run-1782687857_i9,0.95,4,0.9529163495633304,0.5052583464500171
bubbles4,run-1782688335_i9,0.0,0,-0.025965165196181566,0.7499129887440759
bubbles4,run-1782688335_i9,0.0,1,0.013942295357552115,0.7289965069804828
bubbles4,run-1782688335_i9,0.0,2,-0.03779908084174541,0.7468594449285851
bubbles4,run-1782688335_i9,0.0,3,0.09609305817973242,0.724284452946803
bubbles4,run-1782688335_i9,0.0,4,0.05328168858565932,0.7241226972182544
bubbles4,run-1782688335_i9,0.1,0,0.08556266347899097,0.7312253183244141
bubbles4,run-1782688335_i9,0.1,1,0.08848618637888582,0.7327446466769798
bubbles4,run-1782688335_i9,0.1,2,0.05638555614925689,0.7310319029947483
bubbles4,run-1782688335_i9,0.1,3,0.05826432882219458,0.7270419552295527
bubbles4,run-1782688335_i9,0.1,4,0.07949849886533579,0.7269016280449823
bubbles4,run-1782688335_i9,0.2,0,0.23680563404004637,0.6961716587147317
bubbles4,run-1782688335_i9,0.2,1,0.19937354540641744,0.7030087111740538
bubbles4,run-1782688335_i9,0.2,2,0.2039020550071034,0.7125039097716693
bubbles4,run-1782688335_i9,0.2,3,0.23517622918601103,0.6971774238262984
bubbles4,run-1782688335_i9,0.2,4,0.16151857608396125,0.6977538072469485
bubbles4,run-1782688335_i9,0.3,0,0.302436561210526,0.6771435217148912
bubbles4,run-1782688335_i9,0.3,1,0.3007443038537353,0.6856946633475232
bubbles4,run-1782688335_i9,0.3,2,0.33868423718353924,0.6779376887980731
bubbles4,run-1782688335_i9,0.3,3,0.3336463402235672,0.6813994652899419
bubbles4,run-1782688335_i9,0.3,4,0.24426238268213826,0.6945185812365403
bubbles4,run-1782688335_i9,0.4,0,0.42399910489079823,0.6673253185025662
bubbles4,run-1782688335_i9,0.4,1,0.39494536653386353,0.6788167748929721
bubbles4,run-1782688335_i9,0.4,2,0.40613992912603825,0.6636003558495539
bubbles4,run-1782688335_i9,0.4,3,0.3520065876588429,0.6856715800209147
bubbles4,run-1782688335_i9,0.4,4,0.40463446623395777,0.6692397056925261
bubbles4,run-1782688335_i9,0.5,0,0.44587943039704697,0.6498617205649175
bubbles4,run-1782688335_i9,0.5,1,0.5124854822660693,0.645134729986191
bubbles4,run-1782688335_i9,0.5,2,0.4792810251583427,0.654404355448925
bubbles4,run-1782688335_i9,0.5,3,0.5213624653363607,0.6531512907500858
bubbles4,run-1782688335_i9,0.5,4,0.4883439946317146,0.6457805496004677
bubbles4,run-1782688335_i9,0.6,0,0.6224476841878283,0.6259822728852025
bubbles4,run-1782688335_i9,0.6,1,0.6215132711033889,0.6269931788581394
bubbles4,run-1782688335_i9,0.6,2,0.5879483450487015,0.6247987710760821
bubbles4,run-1782688335_i9,0.6,3,0.5808502876179854,0.6376942283790114
bubbles4,run-1782688335_i9,0.6,4,0.6116782795490733,0.6288589638612876
bubbles4,run-1782688335_i9,0.7,0,0.6625311405644942,0.6203852564197112
bubbles4,run-1782688335_i9,0.7,1,0.6958305669517463,0.6175278846012171
bubbles4,run-1782688335_i9,0.7,2,0.7052544902090567,0.6217923345257076
bubbles4,run-1782688335_i9,0.7,3,0.725738176686691,0.6058664333237338
bubbles4,run-1782688335_i9,0.7,4,0.6838763235835165,0.6090635708790825
bubbles4,run-1782688335_i9,0.8,0,0.8174600181349515,0.5773823352619915
bubbles4,run-1782688335_i9,0.8,1,0.801129151368346,0.5790597501919329
bubbles4,run-1782688335_i9,0.8,2,0.7967758589130219,0.5940792645451434
bubbles4,run-1782688335_i9,0.8,3,0.8099197893805044,0.5834361334357641
bubbles4,run-1782688335_i9,0.8,4,0.796986572001969,0.5860195420996138
bubbles4,run-1782688335_i9,0.9,0,0.8993197465422,0.5613311351375222
bubbles4,run-1782688335_i9,0.9,1,0.909139619998027,0.5552516793963376
bubbles4,run-1782688335_i9,0.9,2,0.903308647278652,0.5555430623244292
bubbles4,run-1782688335_i9,0.9,3,0.8955497570472284,0.5612624447412896
bubbles4,run-1782688335_i9,0.9,4,0.9083627348552757,0.5751292476956194
bubbles4,run-1782688335_i9,0.95,0,0.9522162541870615,0.555471753646916
bubbles4,run-1782688335_i9,0.95,1,0.9491921349602932,0.5553994690193796
bubbles4,run-1782688335_i9,0.95,2,0.9549004145402319,0.5449698289017426
bubbles4,run-1782688335_i9,0.95,3,0.9453502279802848,0.5395923008202712
bubbles4,run-1782688335_i9,0.95,4,0.9475468920983171,0.5557572814462459
bubbles4,run-1782688831_i9,0.0,0,0.03680464744080279,0.7272301732685128
bubbles4,run-1782688831_i9,0.0,1,-0.050365431364457605,0.7428443715459409
bubbles4,run-1782688831_i9,0.0,2,0.002776161224389552,0.7349146431823292
bubbles4,run-1782688831_i9,0.0,3,-0.030030546765795946,0.7380305251612855
bubbles4,run-1782688831_i9,0.0,4,0.02410201569082355,0.7292870336165497
bubbles4,run-1782688831_i9,0.1,0,0.11932354028466444,0.7040960998118218
bubbles4,run-1782688831_i9,0.1,1,0.06356086337258716,0.714937404039211
bubbles4,run-1782688831_i9,0.1,2,0.06154807936801135,0.727160693956799
bubbles4,run-1782688831_i9,0.1,3,0.09282605628918145,0.7053945207911125
bubbles4,run-1782688831_i9,0.1,4,0.08321245374357764,0.7151182114289513
bubbles4,run-1782688831_i9,0.2,0,0.15526189301879065,0.7090654678945209
bubbles4,run-1782688831_i9,0.2,1,0.20646237654482297,0.7064159742398727
bubbles4,run-1782688831_i9,0.2,2,0.22990526008959805,0.6922028615114157
bubbles4,run-1782688831_i9,0.2,3,0.1936360431974764,0.7046577301952457
bubbles4,run-1782688831_i9,0.2,4,0.221298794470044,0.7027251621462264
bubbles4,run-1782688831_i9,0.3,0,0.3017088155195312,0.6713019413099224
bubbles4,run-1782688831_i9,0.3,1,0.31535090676547184,0.6661109858467725
bubbles4,run-1782688831_i9,0.3,2,0.2403885648149278,0.686863425712908
bubbles4,run-1782688831_i9,0.3,3,0.3376238322261073,0.6705248856047031
bubbles4,run-1782688831_i9,0.3,4,0.3045432725598993,0.6685329976146303
bubbles4,run-1782688831_i9,0.4,0,0.3622513215638445,0.6669011925734694
bubbles4,run-1782688831_i9,0.4,1,0.366302452996349,0.6643064928161132
bubbles4,run-1782688831_i9,0.4,2,0.3669214330140844,0.6598143285127788
